Year,State,2013 Urbanization,2013 Urbanization Code,Deaths,Population,Age Adjusted Rate,aar_unreliable,urb_code
2005.0,Florida,Small Metro,4.0,125.0,994018.0,14.2,0,"[4.0, 'Small Metro']"
2005.0,Florida,Micropolitan (non-metro),5.0,45.0,350906.0,13.2,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Florida,NonCore (non-metro),6.0,38.0,330977.0,11.3,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Georgia,Large Central Metro,1.0,92.0,818737.0,11.0,0,"[1.0, 'Large Central Metro']"
2005.0,Georgia,Large Fringe Metro,2.0,271.0,3952133.0,6.7,0,"[2.0, 'Large Fringe Metro']"
2005.0,Georgia,Medium Metro,3.0,85.0,1047194.0,8.2,0,"[3.0, 'Medium Metro']"
2005.0,Georgia,Small Metro,4.0,132.0,1419366.0,9.6,0,"[4.0, 'Small Metro']"
2005.0,Georgia,Micropolitan (non-metro),5.0,81.0,929178.0,9.0,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Georgia,NonCore (non-metro),6.0,77.0,759314.0,10.7,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Hawaii,Medium Metro,3.0,87.0,918181.0,9.4,0,"[3.0, 'Medium Metro']"
2005.0,Hawaii,Micropolitan (non-metro),5.0,33.0,231100.0,13.0,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Idaho,Medium Metro,3.0,39.0,546980.0,7.3,0,"[3.0, 'Medium Metro']"
2005.0,Idaho,Small Metro,4.0,32.0,369749.0,9.4,0,"[4.0, 'Small Metro']"
2005.0,Idaho,Micropolitan (non-metro),5.0,29.0,376873.0,8.8,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Illinois,Large Central Metro,1.0,509.0,5207615.0,9.8,0,"[1.0, 'Large Central Metro']"
2005.0,Illinois,Large Fringe Metro,2.0,284.0,3904568.0,7.2,0,"[2.0, 'Large Fringe Metro']"
2005.0,Illinois,Medium Metro,3.0,74.0,920008.0,8.1,0,"[3.0, 'Medium Metro']"
2005.0,Illinois,Small Metro,4.0,79.0,1037926.0,8.1,0,"[4.0, 'Small Metro']"
2005.0,Illinois,Micropolitan (non-metro),5.0,82.0,907304.0,9.2,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Illinois,NonCore (non-metro),6.0,39.0,632482.0,6.6,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Indiana,Large Central Metro,1.0,90.0,873310.0,10.3,0,"[1.0, 'Large Central Metro']"
2005.0,Indiana,Large Fringe Metro,2.0,166.0,1916015.0,8.8,0,"[2.0, 'Large Fringe Metro']"
2005.0,Indiana,Medium Metro,3.0,92.0,926426.0,10.2,0,"[3.0, 'Medium Metro']"
2005.0,Indiana,Small Metro,4.0,116.0,1086748.0,10.7,0,"[4.0, 'Small Metro']"
2005.0,Indiana,Micropolitan (non-metro),5.0,100.0,1009081.0,10.5,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Indiana,NonCore (non-metro),6.0,46.0,467036.0,10.3,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Iowa,Medium Metro,3.0,65.0,1047851.0,6.2,0,"[3.0, 'Medium Metro']"
2005.0,Iowa,Small Metro,4.0,35.0,604132.0,5.8,0,"[4.0, 'Small Metro']"
2005.0,Iowa,Micropolitan (non-metro),5.0,15.0,499407.0,3.1,1,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Iowa,NonCore (non-metro),6.0,26.0,813064.0,3.3,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Kansas,Large Fringe Metro,2.0,51.0,771375.0,6.5,0,"[2.0, 'Large Fringe Metro']"
2005.0,Kansas,Medium Metro,3.0,90.0,596270.0,15.3,0,"[3.0, 'Medium Metro']"
2005.0,Kansas,Small Metro,4.0,41.0,425952.0,10.3,0,"[4.0, 'Small Metro']"
2005.0,Kansas,Micropolitan (non-metro),5.0,38.0,541105.0,7.8,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Kansas,NonCore (non-metro),6.0,21.0,410597.0,5.8,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Kentucky,Large Central Metro,1.0,79.0,710018.0,11.1,0,"[1.0, 'Large Central Metro']"
2005.0,Kentucky,Large Fringe Metro,2.0,84.0,602678.0,13.6,0,"[2.0, 'Large Fringe Metro']"
2005.0,Kentucky,Medium Metro,3.0,89.0,654863.0,13.4,0,"[3.0, 'Medium Metro']"
2005.0,Kentucky,Small Metro,4.0,39.0,397564.0,9.7,0,"[4.0, 'Small Metro']"
2005.0,Kentucky,Micropolitan (non-metro),5.0,118.0,813336.0,14.8,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Kentucky,NonCore (non-metro),6.0,229.0,1004283.0,23.4,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Louisiana,Large Central Metro,1.0,28.0,494294.0,5.6,0,"[1.0, 'Large Central Metro']"
2005.0,Louisiana,Large Fringe Metro,2.0,209.0,892135.0,23.2,0,"[2.0, 'Large Fringe Metro']"
2005.0,Louisiana,Medium Metro,3.0,202.0,1599745.0,12.8,0,"[3.0, 'Medium Metro']"
2005.0,Louisiana,Small Metro,4.0,127.0,823888.0,16.0,0,"[4.0, 'Small Metro']"
2005.0,Louisiana,Micropolitan (non-metro),5.0,56.0,400712.0,14.8,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Louisiana,NonCore (non-metro),6.0,39.0,365854.0,11.1,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Maine,Medium Metro,3.0,64.0,510287.0,12.2,0,"[3.0, 'Medium Metro']"
2005.0,Maine,Small Metro,4.0,30.0,257078.0,11.5,0,"[4.0, 'Small Metro']"
2005.0,Maine,Micropolitan (non-metro),5.0,14.0,120957.0,11.7,1,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Maine,NonCore (non-metro),6.0,55.0,430465.0,13.8,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Maryland,Large Central Metro,1.0,216.0,621560.0,35.5,0,"[1.0, 'Large Central Metro']"
2005.0,Maryland,Large Fringe Metro,2.0,379.0,4340364.0,8.5,0,"[2.0, 'Large Fringe Metro']"
2005.0,Maryland,Medium Metro,3.0,29.0,310566.0,9.4,0,"[3.0, 'Medium Metro']"
2005.0,Maryland,Small Metro,4.0,19.0,170850.0,11.3,1,"[4.0, 'Small Metro']"
2005.0,Massachusetts,Large Central Metro,1.0,94.0,686600.0,14.0,0,"[1.0, 'Large Central Metro']"
2005.0,Massachusetts,Large Fringe Metro,2.0,488.0,3867012.0,12.4,0,"[2.0, 'Large Fringe Metro']"
2005.0,Massachusetts,Medium Metro,3.0,143.0,1397795.0,10.2,0,"[3.0, 'Medium Metro']"
2005.0,Massachusetts,Small Metro,4.0,46.0,354558.0,13.6,0,"[4.0, 'Small Metro']"
2005.0,Michigan,Large Central Metro,1.0,300.0,2552473.0,11.7,0,"[1.0, 'Large Central Metro']"
2005.0,Michigan,Large Fringe Metro,2.0,263.0,2849288.0,8.9,0,"[2.0, 'Large Fringe Metro']"
2005.0,Michigan,Medium Metro,3.0,140.0,1620111.0,8.7,0,"[3.0, 'Medium Metro']"
2005.0,Michigan,Small Metro,4.0,120.0,1186948.0,10.3,0,"[4.0, 'Small Metro']"
2005.0,Michigan,Micropolitan (non-metro),5.0,77.0,1139360.0,6.9,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Michigan,NonCore (non-metro),6.0,85.0,702957.0,13.4,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Minnesota,Large Central Metro,1.0,132.0,1614575.0,7.9,0,"[1.0, 'Large Central Metro']"
2005.0,Minnesota,Large Fringe Metro,2.0,65.0,1468092.0,4.2,0,"[2.0, 'Large Fringe Metro']"
2005.0,Minnesota,Medium Metro,3.0,17.0,232810.0,7.7,1,"[3.0, 'Medium Metro']"
2005.0,Minnesota,Small Metro,4.0,24.0,572364.0,4.4,0,"[4.0, 'Small Metro']"
2005.0,Minnesota,Micropolitan (non-metro),5.0,23.0,643062.0,3.9,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Minnesota,NonCore (non-metro),6.0,21.0,588695.0,3.8,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Mississippi,Large Fringe Metro,2.0,18.0,218667.0,8.3,1,"[2.0, 'Large Fringe Metro']"
2005.0,Mississippi,Medium Metro,3.0,116.0,930856.0,12.5,0,"[3.0, 'Medium Metro']"
2005.0,Mississippi,Small Metro,4.0,11.0,130815.0,9.2,1,"[4.0, 'Small Metro']"
2005.0,Mississippi,Micropolitan (non-metro),5.0,69.0,948486.0,7.7,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Mississippi,NonCore (non-metro),6.0,34.0,677119.0,5.4,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Missouri,Large Central Metro,1.0,114.0,983537.0,11.3,0,"[1.0, 'Large Central Metro']"
2005.0,Missouri,Large Fringe Metro,2.0,188.0,2197061.0,8.6,0,"[2.0, 'Large Fringe Metro']"
2005.0,Missouri,Medium Metro,3.0,86.0,425601.0,20.9,0,"[3.0, 'Medium Metro']"
2005.0,Missouri,Small Metro,4.0,50.0,659271.0,7.7,0,"[4.0, 'Small Metro']"
2005.0,Missouri,Micropolitan (non-metro),5.0,90.0,687247.0,13.8,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Missouri,NonCore (non-metro),6.0,80.0,837583.0,10.6,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Montana,Small Metro,4.0,37.0,330897.0,10.9,0,"[4.0, 'Small Metro']"
2005.0,Montana,Micropolitan (non-metro),5.0,27.0,266282.0,10.0,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Montana,NonCore (non-metro),6.0,32.0,342923.0,9.5,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Nebraska,Medium Metro,3.0,56.0,979313.0,5.9,0,"[3.0, 'Medium Metro']"
2005.0,Nebraska,NonCore (non-metro),6.0,15.0,354902.0,4.6,1,"[6.0, 'NonCore (non-metro)']"
2005.0,Nevada,Large Central Metro,1.0,342.0,1729522.0,19.7,0,"[1.0, 'Large Central Metro']"
2005.0,Nevada,Medium Metro,3.0,69.0,396546.0,17.2,0,"[3.0, 'Medium Metro']"
2005.0,Nevada,Small Metro,4.0,11.0,55982.0,18.6,1,"[4.0, 'Small Metro']"
2005.0,Nevada,Micropolitan (non-metro),5.0,33.0,218852.0,15.1,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,New Hampshire,Large Fringe Metro,2.0,37.0,409871.0,8.7,0,"[2.0, 'Large Fringe Metro']"
2005.0,New Hampshire,Medium Metro,3.0,41.0,396381.0,9.9,0,"[3.0, 'Medium Metro']"
2005.0,New Hampshire,Micropolitan (non-metro),5.0,58.0,445588.0,13.2,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,New Jersey,Large Central Metro,1.0,228.0,1927166.0,11.6,0,"[1.0, 'Large Central Metro']"
2005.0,New Jersey,Large Fringe Metro,2.0,496.0,5732315.0,8.7,0,"[2.0, 'Large Fringe Metro']"
2005.0,New Jersey,Medium Metro,3.0,66.0,741202.0,8.6,0,"[3.0, 'Medium Metro']"
2005.0,New Jersey,Small Metro,4.0,33.0,251291.0,13.9,0,"[4.0, 'Small Metro']"
2005.0,New Mexico,Medium Metro,3.0,192.0,809551.0,23.8,0,"[3.0, 'Medium Metro']"
2005.0,New Mexico,Small Metro,4.0,57.0,451618.0,13.5,0,"[4.0, 'Small Metro']"
2005.0,New Mexico,Micropolitan (non-metro),5.0,102.0,572171.0,19.2,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,New Mexico,NonCore (non-metro),6.0,22.0,98934.0,25.1,0,"[6.0, 'NonCore (non-metro)']"
2005.0,New York,Large Central Metro,1.0,798.0,9683619.0,8.1,0,"[1.0, 'Large Central Metro']"
2005.0,New York,Large Fringe Metro,2.0,69.0,5349332.0,1.3,0,"[2.0, 'Large Fringe Metro']"
2005.0,New York,Medium Metro,3.0,35.0,1808199.0,1.9,0,"[3.0, 'Medium Metro']"
2005.0,New York,Micropolitan (non-metro),5.0,24.0,1019413.0,2.3,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,North Carolina,Large Central Metro,1.0,125.0,1544749.0,8.0,0,"[1.0, 'Large Central Metro']"
2005.0,North Carolina,Large Fringe Metro,2.0,149.0,1080491.0,13.8,0,"[2.0, 'Large Fringe Metro']"
2005.0,North Carolina,Medium Metro,3.0,383.0,3150975.0,12.1,0,"[3.0, 'Medium Metro']"
2005.0,North Carolina,Small Metro,4.0,78.0,826268.0,9.9,0,"[4.0, 'Small Metro']"
2005.0,North Carolina,Micropolitan (non-metro),5.0,191.0,1480443.0,13.2,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,North Carolina,NonCore (non-metro),6.0,74.0,622481.0,12.6,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Ohio,Large Central Metro,1.0,376.0,3246461.0,11.4,0,"[1.0, 'Large Central Metro']"
2005.0,Ohio,Large Fringe Metro,2.0,197.0,2246594.0,8.7,0,"[2.0, 'Large Fringe Metro']"
2005.0,Ohio,Medium Metro,3.0,403.0,3057355.0,13.4,0,"[3.0, 'Medium Metro']"
2005.0,Ohio,Small Metro,4.0,55.0,517406.0,10.9,0,"[4.0, 'Small Metro']"
2005.0,Ohio,Micropolitan (non-metro),5.0,172.0,1937280.0,9.4,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Ohio,NonCore (non-metro),6.0,40.0,458224.0,9.3,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Oklahoma,Large Central Metro,1.0,77.0,683299.0,11.6,0,"[1.0, 'Large Central Metro']"
2005.0,Oklahoma,Large Fringe Metro,2.0,45.0,478009.0,9.2,0,"[2.0, 'Large Fringe Metro']"
2005.0,Oklahoma,Medium Metro,3.0,188.0,972364.0,19.7,0,"[3.0, 'Medium Metro']"
2005.0,Oklahoma,Small Metro,4.0,12.0,121475.0,10.4,1,"[4.0, 'Small Metro']"
2005.0,Oklahoma,Micropolitan (non-metro),5.0,93.0,757714.0,13.0,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Oklahoma,NonCore (non-metro),6.0,63.0,535736.0,12.8,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Oregon,Large Central Metro,1.0,108.0,674862.0,14.8,0,"[1.0, 'Large Central Metro']"
2005.0,Oregon,Large Fringe Metro,2.0,86.0,987883.0,8.2,0,"[2.0, 'Large Fringe Metro']"
2005.0,Oregon,Medium Metro,3.0,58.0,703877.0,8.7,0,"[3.0, 'Medium Metro']"
2005.0,Oregon,Small Metro,4.0,64.0,605003.0,10.9,0,"[4.0, 'Small Metro']"
2005.0,Oregon,Micropolitan (non-metro),5.0,57.0,545905.0,11.1,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Oregon,NonCore (non-metro),6.0,13.0,95672.0,14.2,1,"[6.0, 'NonCore (non-metro)']"
2005.0,Pennsylvania,Large Central Metro,1.0,602.0,2725648.0,22.5,0,"[1.0, 'Large Central Metro']"
2005.0,Pennsylvania,Large Fringe Metro,2.0,403.0,3612058.0,11.4,0,"[2.0, 'Large Fringe Metro']"
2005.0,Pennsylvania,Medium Metro,3.0,346.0,3456836.0,10.2,0,"[3.0, 'Medium Metro']"
2005.0,Pennsylvania,Small Metro,4.0,126.0,1146271.0,11.1,0,"[4.0, 'Small Metro']"
2005.0,Pennsylvania,Micropolitan (non-metro),5.0,98.0,1089929.0,9.4,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Pennsylvania,NonCore (non-metro),6.0,38.0,419248.0,9.8,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Rhode Island,Large Central Metro,1.0,96.0,635060.0,15.1,0,"[1.0, 'Large Central Metro']"
2005.0,Rhode Island,Large Fringe Metro,2.0,60.0,432856.0,13.3,0,"[2.0, 'Large Fringe Metro']"
2005.0,South Carolina,Large Fringe Metro,2.0,32.0,287365.0,11.2,0,"[2.0, 'Large Fringe Metro']"
2005.0,South Carolina,Medium Metro,3.0,319.0,2760490.0,11.3,0,"[3.0, 'Medium Metro']"
2005.0,South Carolina,Small Metro,4.0,24.0,468592.0,5.4,0,"[4.0, 'Small Metro']"
2005.0,South Carolina,Micropolitan (non-metro),5.0,31.0,434013.0,7.3,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,South Carolina,NonCore (non-metro),6.0,21.0,319690.0,6.4,0,"[6.0, 'NonCore (non-metro)']"
2005.0,South Dakota,Small Metro,4.0,20.0,345722.0,5.8,0,"[4.0, 'Small Metro']"
2005.0,South Dakota,NonCore (non-metro),6.0,11.0,216224.0,6.3,1,"[6.0, 'NonCore (non-metro)']"
2005.0,Tennessee,Large Central Metro,1.0,186.0,1502988.0,12.2,0,"[1.0, 'Large Central Metro']"
2005.0,Tennessee,Large Fringe Metro,2.0,120.0,1011376.0,11.7,0,"[2.0, 'Large Fringe Metro']"
2005.0,Tennessee,Medium Metro,3.0,262.0,1509264.0,17.3,0,"[3.0, 'Medium Metro']"
2005.0,Tennessee,Small Metro,4.0,78.0,532487.0,15.0,0,"[4.0, 'Small Metro']"
2005.0,Tennessee,Micropolitan (non-metro),5.0,113.0,797240.0,14.7,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Tennessee,NonCore (non-metro),6.0,113.0,637702.0,18.5,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Texas,Large Central Metro,1.0,979.0,10612430.0,9.2,0,"[1.0, 'Large Central Metro']"
2005.0,Texas,Large Fringe Metro,2.0,318.0,3747528.0,8.3,0,"[2.0, 'Large Fringe Metro']"
2005.0,Texas,Medium Metro,3.0,290.0,3929223.0,8.1,0,"[3.0, 'Medium Metro']"
2005.0,Texas,Small Metro,4.0,138.0,1565193.0,9.4,0,"[4.0, 'Small Metro']"
2005.0,Texas,Micropolitan (non-metro),5.0,101.0,1549311.0,7.0,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Texas,NonCore (non-metro),6.0,84.0,1374438.0,6.6,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Utah,Large Central Metro,1.0,202.0,947963.0,22.1,0,"[1.0, 'Large Central Metro']"
2005.0,Utah,Medium Metro,3.0,157.0,972048.0,18.0,0,"[3.0, 'Medium Metro']"
2005.0,Utah,Small Metro,4.0,25.0,219501.0,13.7,0,"[4.0, 'Small Metro']"
2005.0,Utah,Micropolitan (non-metro),5.0,26.0,140633.0,19.9,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Utah,NonCore (non-metro),6.0,19.0,128316.0,18.3,1,"[6.0, 'NonCore (non-metro)']"
2005.0,Vermont,Small Metro,4.0,20.0,206637.0,9.3,0,"[4.0, 'Small Metro']"
2005.0,Vermont,Micropolitan (non-metro),5.0,19.0,252254.0,7.8,1,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Vermont,NonCore (non-metro),6.0,14.0,162324.0,8.7,1,"[6.0, 'NonCore (non-metro)']"
2005.0,Virginia,Large Central Metro,1.0,103.0,1189266.0,8.4,0,"[1.0, 'Large Central Metro']"
2005.0,Virginia,Large Fringe Metro,2.0,220.0,3998031.0,5.4,0,"[2.0, 'Large Fringe Metro']"
2005.0,Virginia,Medium Metro,3.0,63.0,628437.0,10.1,0,"[3.0, 'Medium Metro']"
2005.0,Virginia,Small Metro,4.0,63.0,702138.0,9.4,0,"[4.0, 'Small Metro']"
2005.0,Virginia,Micropolitan (non-metro),5.0,51.0,283097.0,19.3,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Virginia,NonCore (non-metro),6.0,81.0,776136.0,11.0,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Washington,Large Central Metro,1.0,235.0,1795268.0,11.9,0,"[1.0, 'Large Central Metro']"
2005.0,Washington,Large Fringe Metro,2.0,233.0,1807577.0,12.3,0,"[2.0, 'Large Fringe Metro']"
2005.0,Washington,Medium Metro,3.0,182.0,1180323.0,15.2,0,"[3.0, 'Medium Metro']"
2005.0,Washington,Small Metro,4.0,101.0,806059.0,13.1,0,"[4.0, 'Small Metro']"
2005.0,Washington,Micropolitan (non-metro),5.0,73.0,520812.0,14.7,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Washington,NonCore (non-metro),6.0,26.0,147266.0,18.4,0,"[6.0, 'NonCore (non-metro)']"
2005.0,West Virginia,Medium Metro,3.0,34.0,305569.0,11.2,0,"[3.0, 'Medium Metro']"
2005.0,West Virginia,Small Metro,4.0,78.0,751205.0,10.7,0,"[4.0, 'Small Metro']"
2005.0,West Virginia,Micropolitan (non-metro),5.0,28.0,301132.0,9.7,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,West Virginia,NonCore (non-metro),6.0,42.0,413924.0,11.0,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Wisconsin,Large Central Metro,1.0,176.0,932540.0,19.3,0,"[1.0, 'Large Central Metro']"
2005.0,Wisconsin,Large Fringe Metro,2.0,70.0,866318.0,8.0,0,"[2.0, 'Large Fringe Metro']"
2005.0,Wisconsin,Medium Metro,3.0,74.0,913708.0,7.8,0,"[3.0, 'Medium Metro']"
2005.0,Wisconsin,Small Metro,4.0,100.0,1334882.0,7.5,0,"[4.0, 'Small Metro']"
2005.0,Wisconsin,Micropolitan (non-metro),5.0,48.0,767416.0,6.4,0,"[5.0, 'Micropolitan (non-metro)']"
2005.0,Wisconsin,NonCore (non-metro),6.0,50.0,731302.0,7.3,0,"[6.0, 'NonCore (non-metro)']"
2005.0,Wyoming,Small Metro,4.0,13.0,155654.0,7.8,1,"[4.0, 'Small Metro']"
2005.0,Wyoming,Micropolitan (non-metro),5.0,12.0,213297.0,5.7,1,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Alabama,Large Central Metro,1.0,65.0,655893.0,9.9,0,"[1.0, 'Large Central Metro']"
2006.0,Alabama,Large Fringe Metro,2.0,62.0,442925.0,13.9,0,"[2.0, 'Large Fringe Metro']"
2006.0,Alabama,Medium Metro,3.0,73.0,1202185.0,6.1,0,"[3.0, 'Medium Metro']"
2006.0,Alabama,Small Metro,4.0,104.0,1167518.0,9.2,0,"[4.0, 'Small Metro']"
2006.0,Alabama,Micropolitan (non-metro),5.0,43.0,520060.0,8.5,0,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Alabama,NonCore (non-metro),6.0,51.0,640400.0,8.2,0,"[6.0, 'NonCore (non-metro)']"
2006.0,Alaska,Medium Metro,3.0,42.0,358718.0,11.0,0,"[3.0, 'Medium Metro']"
2006.0,Alaska,NonCore (non-metro),6.0,21.0,181739.0,12.3,0,"[6.0, 'NonCore (non-metro)']"
2006.0,Arizona,Large Central Metro,1.0,541.0,3642884.0,15.1,0,"[1.0, 'Large Central Metro']"
2006.0,Arizona,Large Fringe Metro,2.0,26.0,271328.0,10.0,0,"[2.0, 'Large Fringe Metro']"
2006.0,Arizona,Medium Metro,3.0,190.0,940930.0,20.8,0,"[3.0, 'Medium Metro']"
2006.0,Arizona,Small Metro,4.0,82.0,840034.0,10.6,0,"[4.0, 'Small Metro']"
2006.0,Arizona,Micropolitan (non-metro),5.0,28.0,236164.0,13.3,0,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Arkansas,Medium Metro,3.0,144.0,1243376.0,11.8,0,"[3.0, 'Medium Metro']"
2006.0,Arkansas,Small Metro,4.0,39.0,367643.0,10.5,0,"[4.0, 'Small Metro']"
2006.0,Arkansas,Micropolitan (non-metro),5.0,58.0,568676.0,11.1,0,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Arkansas,NonCore (non-metro),6.0,39.0,591706.0,6.9,0,"[6.0, 'NonCore (non-metro)']"
2006.0,California,Large Central Metro,1.0,2061.0,22903731.0,8.9,0,"[1.0, 'Large Central Metro']"
2006.0,California,Large Fringe Metro,2.0,342.0,4652176.0,7.3,0,"[2.0, 'Large Fringe Metro']"
2006.0,California,Medium Metro,3.0,763.0,6489898.0,12.1,0,"[3.0, 'Medium Metro']"
2006.0,California,Small Metro,4.0,159.0,1136653.0,14.1,0,"[4.0, 'Small Metro']"
2006.0,California,Micropolitan (non-metro),5.0,132.0,562272.0,22.1,0,"[5.0, 'Micropolitan (non-metro)']"
2006.0,California,NonCore (non-metro),6.0,37.0,276472.0,13.5,0,"[6.0, 'NonCore (non-metro)']"
2006.0,Colorado,Large Central Metro,1.0,144.0,556895.0,25.4,0,"[1.0, 'Large Central Metro']"
2006.0,Colorado,Large Fringe Metro,2.0,217.0,1817299.0,11.3,0,"[2.0, 'Large Fringe Metro']"
2006.0,Colorado,Medium Metro,3.0,164.0,1398191.0,11.5,0,"[3.0, 'Medium Metro']"
2006.0,Colorado,Small Metro,4.0,32.0,286691.0,11.7,0,"[4.0, 'Small Metro']"
2006.0,Colorado,Micropolitan (non-metro),5.0,43.0,360023.0,11.4,0,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Colorado,NonCore (non-metro),6.0,27.0,301324.0,9.6,0,"[6.0, 'NonCore (non-metro)']"
2006.0,Connecticut,Large Central Metro,1.0,109.0,881298.0,12.3,0,"[1.0, 'Large Central Metro']"
2006.0,Connecticut,Large Fringe Metro,2.0,23.0,312427.0,7.2,0,"[2.0, 'Large Fringe Metro']"
2006.0,Connecticut,Medium Metro,3.0,256.0,2134053.0,12.0,0,"[3.0, 'Medium Metro']"
2006.0,Connecticut,Micropolitan (non-metro),5.0,19.0,189682.0,10.7,1,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Delaware,Large Fringe Metro,2.0,50.0,527174.0,9.4,0,"[2.0, 'Large Fringe Metro']"
2006.0,Delaware,Medium Metro,3.0,15.0,182390.0,9.9,1,"[3.0, 'Medium Metro']"
2006.0,Delaware,Small Metro,4.0,13.0,149704.0,8.9,1,"[4.0, 'Small Metro']"
2006.0,District of Columbia,Large Central Metro,1.0,101.0,570681.0,17.8,0,"[1.0, 'Large Central Metro']"
2006.0,Florida,Large Central Metro,1.0,807.0,6427446.0,12.3,0,"[1.0, 'Large Central Metro']"
2006.0,Florida,Large Fringe Metro,2.0,734.0,5004605.0,14.9,0,"[2.0, 'Large Fringe Metro']"
2006.0,Florida,Medium Metro,3.0,795.0,5026030.0,16.8,0,"[3.0, 'Medium Metro']"
2006.0,Florida,Small Metro,4.0,156.0,1017094.0,16.7,0,"[4.0, 'Small Metro']"
2006.0,Florida,Micropolitan (non-metro),5.0,60.0,354139.0,17.2,0,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Florida,NonCore (non-metro),6.0,39.0,337676.0,11.8,0,"[6.0, 'NonCore (non-metro)']"
2006.0,Georgia,Large Central Metro,1.0,84.0,845181.0,9.7,0,"[1.0, 'Large Central Metro']"
2006.0,Georgia,Large Fringe Metro,2.0,344.0,4086667.0,8.1,0,"[2.0, 'Large Fringe Metro']"
2006.0,Georgia,Medium Metro,3.0,96.0,1064515.0,9.2,0,"[3.0, 'Medium Metro']"
2006.0,Georgia,Small Metro,4.0,148.0,1443416.0,10.5,0,"[4.0, 'Small Metro']"
2006.0,Georgia,Micropolitan (non-metro),5.0,82.0,945152.0,8.8,0,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Georgia,NonCore (non-metro),6.0,76.0,770882.0,10.2,0,"[6.0, 'NonCore (non-metro)']"
2006.0,Hawaii,Medium Metro,3.0,64.0,926954.0,6.9,0,"[3.0, 'Medium Metro']"
2006.0,Hawaii,Micropolitan (non-metro),5.0,17.0,237001.0,6.7,1,"[5.0, 'Micropolitan (non-metro)']"
2006.0,Idaho,Medium Metro,3.0,49.0,570583.0,8.7,0,"[3.0, 'Medium Metro']"
2006.0,Idaho,Small Metro,4.0,42.0,378580.0,12.1,0,"[4.0, 'Small Metro']"
